source,documentation,COMMON.NAME,STATE,LATITUDE,LONGITUDE,month,day,year,morph
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,6,,2016,W
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,6,,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.6022863,77.5681,7,9,2016,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.6258491,77.5681 ,7,2,2016,R
eBird,Photo,Indian Paradise-Flycatcher,Maharashtra,19.2271232,79.7027 ,7,6,2016,R
eBird,Photo,Indian Paradise-Flycatcher,Gujarat,19.3979539,72.8259 ,7,9,2016,R
eBird,Photo,Indian Paradise-Flycatcher,Madhya Pradesh,21.5717,79.9894 ,7,19,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Haryana,26.062108,77.1541 ,7,10,2016,R
eBird,Photo,Indian Paradise-Flycatcher,Haryana,26.062108,77.1541 ,7,13,2016,R
eBird,Photo,Indian Paradise-Flycatcher,Uttarakhand,26.062108,79.0107 ,7,19,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Haryana,26.062108,77.1099 ,7,25,2016,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,7,,2016,W
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,7,,2016,W
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,7,,2016,W
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,7,,2016,W
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,7,17,2016,R
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,7,,2016,W
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,7,,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Sri Lanka,6.2826,81.4722 ,8,7,2016,R
eBird,Photo,Indian Paradise-Flycatcher,Telangana,16.355833,77.8658 ,8,13,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Haryana,26.062108,77.093 ,9,16,2016,W
FB,Photo,Indian Paradise-Flycatcher,Haryana,,,9,25,2016,R
FB,Photo,Indian Paradise-Flycatcher,Haryana,,,9,25,2016,R
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,12.0071461,78.0473 ,10,29,2016,R
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,12.5549,77.6528,10,16,2016,R
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,12.5549405,77.6528,10,16,2016,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.7693427,77.6887 ,10,26,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.37,77.6847,10,23,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Andhra Pradesh,13.6328386,78.4014 ,10,31,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,14.5990068,76.2327 ,10,11,2016,I
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,15.2923609,74.6432,10,29,2016,W
iNaturalist,Photo,Indian Paradise-Flycatcher,Maharashtra,17.4197374,73.756216,10,22,2016,W
eBird,Photo,Indian Paradise-Flycatcher,NCT of Delhi,26.062108,77.213 ,10,11,2016,W
eBird,Photo,Indian Paradise-Flycatcher,NCT of Delhi,26.062108,77.2282 ,10,11,2016,W
OBI,Photo,Indian Paradise-Flycatcher,Maharashtra,29.4403,72.730959,10,8,2016,R
FB,Photo,Indian Paradise-Flycatcher,Haryana,,,10,5,2016,W
FB,Photo,Indian Paradise-Flycatcher,Haryana,,,10,11,2016,R
FB,Photo,Indian Paradise-Flycatcher,Haryana,,,10,11,2016,R
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,10,,2016,R
eBird,Photo,Indian Paradise-Flycatcher,Sri Lanka,6.409,80.4437 ,11,19,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,8.5522492,76.5033 ,11,26,2016,R
eBird,Photo,Indian Paradise-Flycatcher,Kerala,9.313,77.0825 ,11,21,2016,R
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,9.5791267,78.5936 ,11,8,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,9.6182568,78.0934,11,3,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.0517898,76.3394 ,11,25,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.0518,76.3394,11,6,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.1312119,77.1605,11,10,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.1961,77.2035,11,10,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.5305,76.6564 ,11,19,2016,I
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.7739,76.721,11,20,2016,R
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.7755,76.721,11,12,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.7755,76.721,11,12,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.8195,76.6676 ,11,15,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,10.8541258,76.8987 ,11,25,2016,R
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,11.0148,77.0957 ,11,4,2016,W
FB,Photo,Indian Paradise-Flycatcher,Tamil nadu,11.056796,76.840944,11,29,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,11.5127,76.2252 ,11,20,2016,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.370408,76.6569 ,11,11,2016,R
FB,Photo,Indian Paradise-Flycatcher,Karnataka,12.6921745,77.565595,11,17,2016,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.7202237,77.6611 ,11,6,2016,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.8536944,77.5095,11,20,2016,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.894966,75.6558 ,11,7,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.9934334,77.5671,11,19,2016,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.9995399,77.5671,11,13,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.0349,77.5751,11,12,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.04623,77.5751,11,12,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Maharashtra,18.3759,72.9352 ,11,6,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Maharashtra,18.379859,73.8139 ,11,29,2016,W
OBI,Photo,Indian Paradise-Flycatcher,Gujarat,29.3476,72.499209,11,20,2016,W
FB,Photo,Indian Paradise-Flycatcher,Tamil Nadu,,,11,,2016,R
FB,Photo,Indian Paradise-Flycatcher,Karnataka,,,11,,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Sri Lanka,6.3823,80.4453,12,5,2016,W
FB,Photo,Indian Paradise-Flycatcher,Sri Lanka,6.460034,81.207711,12,21,2016,W
FB,Photo,Indian Paradise-Flycatcher,Sri Lanka,7.227228,80.681081,12,29,2016,I
eBird,Photo,Indian Paradise-Flycatcher,Sri Lanka,7.632683,80.0224 ,12,5,2016,R
eBird,Photo,Indian Paradise-Flycatcher,Sri Lanka,7.875625,80.0224 ,12,5,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.0518,76.6952 ,12,17,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.129834,76.6884 ,12,8,2016,R
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.5318,76.6564,12,17,2016,R
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.7840989,76.7139,12,4,2016,W
FB,Photo,Indian Paradise-Flycatcher,Tamil nadu,11.056796,76.840944,12,13,2016,R
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,11.414,76.6548 ,12,12,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,11.7516138,75.4317,12,12,2016,R
eBird,Photo,Indian Paradise-Flycatcher,Kerala,12.5497462,74.9852 ,12,21,2016,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.8536944,77.5095 ,12,10,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.8536944,77.5095,12,14,2016,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.0172325,77.5706,12,20,2016,I
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.3498088,74.7854,12,15,2016,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.3699596,77.6832,12,12,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.3699596,77.6832 ,12,18,2016,I
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.37,77.6832,12,8,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Goa,15.3400808,74.1062 ,12,24,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Goa,15.4418498,74.1847 ,12,5,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Telangana,16.3690507,77.8658 ,12,18,2016,W
iNaturalist,Photo,Indian Paradise-Flycatcher,Maharashtra,17.4197374,73.755102,12,19,2016,I
iNaturalist,Photo,Indian Paradise-Flycatcher,Maharashtra,17.4249029,73.755102,12,20,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Maharashtra,18.3759,73.4858 ,12,26,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Maharashtra,19.058808,72.9075 ,12,5,2016,R
eBird,Photo,Indian Paradise-Flycatcher,Gujarat,20.248524,70.4927 ,12,30,2016,W
OBI,Photo,Indian Paradise-Flycatcher,Gujarat,28.5526358,70.154137,12,23,2016,R
OBI,Photo,Indian Paradise-Flycatcher,Karnataka,29.352276,74.529437,12,11,2016,W
OBI,Photo,Indian Paradise-Flycatcher,Maharashtra,29.446815,73.769154,12,30,2016,R
OBI,Photo,Indian Paradise-Flycatcher,Sri Lanka,31.2595119,80.526732,12,25,2016,I
OBI,Photo,Indian Paradise-Flycatcher,Sri Lanka,32.2012937,80.526743,12,25,2016,W
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,12,,2016,R
FB,Photo,Indian Paradise-Flycatcher,Karnataka,,,12,,2016,W
FB,Photo,Indian Paradise-Flycatcher,Madhya Pradesh,,,12,,2016,W
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,12,,2016,R
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,12,,2016,I
eBird,Photo,Indian Paradise-Flycatcher,Kerala,8.5593569,76.5033 ,1,3,2017,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,8.6906346,78.7837 ,1,19,2017,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,8.999178,77.5089 ,1,1,2017,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,9.5000163,77.5465,1,8,2017,R
eBird,Photo,Indian Paradise-Flycatcher,Kerala,9.7978384,76.304,1,16,2017,R
FB,Photo,Indian Paradise-Flycatcher,Kerala,10.0518,76.3394,1,5,2017,R
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.0518,76.5004 ,1,26,2017,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.0535,76.5 ,1,21,2017,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.6521729,76.7721 ,1,7,2017,R
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,10.6759,78.8133 ,1,28,2017,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.7847041,76.7287,1,29,2017,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.7893,76.7287 ,1,29,2017,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.7975767,76.6811,1,8,2017,R
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.7978975,76.675 ,1,22,2017,W
FB,Photo,Indian Paradise-Flycatcher,Tamil nadu,11.004691,76.935812,1,10,2017,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,11.0571,78.6847 ,1,15,2017,R
eBird,Photo,Indian Paradise-Flycatcher,Kerala,11.2263889,76.2207 ,1,9,2017,R
eBird,Photo,Indian Paradise-Flycatcher,Kerala,11.2758,76.1255,1,15,2017,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,11.2758,76.9408 ,1,24,2017,R
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,11.3318441,76.8666 ,1,23,2017,R
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,11.3332393,76.8666 ,1,23,2017,R
FB,Photo,Indian Paradise-Flycatcher,Tamil nadu,11.521916,76.023892,1,16,2017,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,11.7772922,75.3801,1,10,2017,R
iNaturalist,Photo,Indian Paradise-Flycatcher,Karnataka,11.9493,77.142764,1,14,2017,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,12.0300447,78.851 ,1,15,2017,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,12.1730916,79.3735 ,1,6,2017,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.3096,77.133 ,1,8,2017,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.928985,77.5862 ,1,22,2017,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,12.9934334,80.2289,1,14,2017,I
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.9995399,77.5671,1,15,2017,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,13.0205556,80.2632 ,1,22,2017,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.04623,77.5751 ,1,25,2017,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,14.5884898,75.5503 ,1,5,2017,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,15.4418498,76.0555 ,1,12,2017,W
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,16.981506,73.313378,1,14,2017,R
eBird,Photo,Indian Paradise-Flycatcher,Maharashtra,18.5443835,74.6933,1,29,2017,W
eBird,Photo,Indian Paradise-Flycatcher,Maharashtra,18.5443835,74.6933,1,29,2017,W
eBird,Photo,Indian Paradise-Flycatcher,Maharashtra,19.127856,73.2831,1,26,2017,W
eBird,Photo,Indian Paradise-Flycatcher,Maharashtra,19.1501,73.5926,1,3,2017,W
FB,Photo,Indian Paradise-Flycatcher,Karnataka,29.352276,74.529437,1,15,2017,W
OBI,Photo,Indian Paradise-Flycatcher,Maharashtra,29.4658,73.769154,1,16,2017,R
FB,Photo,Indian Paradise-Flycatcher,Kerala,,,1,12,2017,R
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,1,,2017,W
