source,documentation,COMMON.NAME,SAMPLING.EVENT.IDENTIFIER,date,STATE,morph,aberration,int_rating
eBird,Photo,Indian Paradise-Flycatcher,S212546148,9-Feb-25,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S213739900,9-Feb-25,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S212537816,9-Feb-25,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S212543260,9-Feb-25,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S212569630,9-Feb-25,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S212548879,9-Feb-25,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S212549743,9-Feb-25,Rajasthan,W,,
eBird,Photo,Indian Paradise-Flycatcher,S212835357,11-Feb-25,Goa,W,,
eBird,Photo,Indian Paradise-Flycatcher,S212833335,11-Feb-25,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S212835852,11-Feb-25,Sri Lanka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214209283,12-Feb-25,Tamil Nadu,W,,
eBird,Photo,Indian Paradise-Flycatcher,S215789866,12-Feb-25,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S212941773,12-Feb-25,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S219140717,13-Feb-25,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S213049501,13-Feb-25,Chhaisgarh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S221978646,14-Feb-25,Karnataka,I,,2
eBird,Photo,Indian Paradise-Flycatcher,S213162625,14-Feb-25,Tamil Nadu,R,,
eBird,Photo,Indian Paradise-Flycatcher,S221978646,14-Feb-25,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214216306,14-Feb-25,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214199018,15-Feb-25,Maharashtra,I,,2
eBird,Photo,Indian Paradise-Flycatcher,S213448316,15-Feb-25,Maharashtra,I,,4
eBird,Photo,Indian Paradise-Flycatcher,S213450821,15-Feb-25,Tamil Nadu,R,,
eBird,Photo,Indian Paradise-Flycatcher,S213415647,15-Feb-25,Puducherry,R,,
eBird,Photo,Indian Paradise-Flycatcher,S213366318,15-Feb-25,Gujarat,R,,
eBird,Photo,Indian Paradise-Flycatcher,S213377968,15-Feb-25,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S213360880,15-Feb-25,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214199018,15-Feb-25,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214220248,15-Feb-25,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S213367385,15-Feb-25,Chhaisgarh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S213374421,15-Feb-25,Goa,W,,
eBird,Photo,Indian Paradise-Flycatcher,S213357263,15-Feb-25,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S213365084,15-Feb-25,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S213367030,15-Feb-25,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S213366015,15-Feb-25,Tamil Nadu,W,,
eBird,Photo,Indian Paradise-Flycatcher,S213706413,15-Feb-25,Sri Lanka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S213698694,16-Feb-25,Maharashtra,I,,4
eBird,Photo,Indian Paradise-Flycatcher,S213661191,16-Feb-25,Maharashtra,I,,5
eBird,Photo,Indian Paradise-Flycatcher,S213676630,16-Feb-25,Maharashtra,I,,4
eBird,Photo,Indian Paradise-Flycatcher,S213686418,16-Feb-25,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S213671462,16-Feb-25,Goa,R,,
eBird,Photo,Indian Paradise-Flycatcher,S213762068,16-Feb-25,Kerala,R,,
eBird,Photo,Indian Paradise-Flycatcher,S213671957,16-Feb-25,Kerala,R,,
eBird,Photo,Indian Paradise-Flycatcher,S213842629,16-Feb-25,Maharashtra,R,,
eBird,Photo,Indian Paradise-Flycatcher,S213713150,16-Feb-25,Tamil Nadu,R,,
eBird,Photo,Indian Paradise-Flycatcher,S213713150,16-Feb-25,Tamil Nadu,R,,
eBird,Photo,Indian Paradise-Flycatcher,S213671605,16-Feb-25,Andra Pradesh,R,,
eBird,Photo,Indian Paradise-Flycatcher,S213765263,16-Feb-25,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S213686418,16-Feb-25,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S215151620,16-Feb-25,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S213700554,16-Feb-25,Telangana,W,,
eBird,Photo,Indian Paradise-Flycatcher,S213762063,16-Feb-25,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S213799711,16-Feb-25,Tamil Nadu,W,,
eBird,Photo,Indian Paradise-Flycatcher,S213671978,16-Feb-25,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S213678784,16-Feb-25,Rajasthan,W,,
eBird,Photo,Indian Paradise-Flycatcher,S213768136,16-Feb-25,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S213697935,16-Feb-25,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S213996121,17-Feb-25,Tamil Nadu,R,,
eBird,Photo,Indian Paradise-Flycatcher,S213975040,17-Feb-25,Madhya Pradesh,R,,
eBird,Photo,Indian Paradise-Flycatcher,S214100257,17-Feb-25,Chhaisgarh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S213999519,17-Feb-25,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214334887,17-Feb-25,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214067504,17-Feb-25,Tamil Nadu,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214022121,17-Feb-25,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S213999831,17-Feb-25,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S213969086,17-Feb-25,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S213987300,17-Feb-25,Sri Lanka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214216420,18-Feb-25,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214288047,18-Feb-25,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214237879,18-Feb-25,Puducherry,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214371669,19-Feb-25,Odisha,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214356498,19-Feb-25,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214949440,20-Feb-25,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214623517,20-Feb-25,Odisha,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214624687,21-Feb-25,Andra Pradesh,I,,1
eBird,Photo,Indian Paradise-Flycatcher,S214959330,21-Feb-25,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214649140,21-Feb-25,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214688862,21-Feb-25,Goa,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214845588,22-Feb-25,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S215269954,22-Feb-25,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214917537,22-Feb-25,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214789973,22-Feb-25,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S215329815,22-Feb-25,Andra Pradesh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S215239045,22-Feb-25,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214845588,22-Feb-25,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214767798,22-Feb-25,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214949875,23-Feb-25,Telangana,I,,2
eBird,Photo,Indian Paradise-Flycatcher,S214994431,23-Feb-25,Maharashtra,R,,
eBird,Photo,Indian Paradise-Flycatcher,S215033035,23-Feb-25,Tamil Nadu,R,,
eBird,Photo,Indian Paradise-Flycatcher,S214959415,23-Feb-25,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher, S215238109,23-Feb-25,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214961566,23-Feb-25,Tamil Nadu,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214949726,23-Feb-25,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S215308271,24-Feb-25,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S215168368,24-Feb-25,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S215175552,24-Feb-25,Telangana,W,,
eBird,Photo,Indian Paradise-Flycatcher,S215143406,24-Feb-25,Tamil Nadu,W,,
eBird,Photo,Indian Paradise-Flycatcher,S215323270,25-Feb-25,Goa,R,,
eBird,Photo,Indian Paradise-Flycatcher,S216179861,26-Feb-25,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S215476785,26-Feb-25,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S215469431,26-Feb-25,Andra Pradesh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S215468934,26-Feb-25,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S215477764,26-Feb-25,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S215477764,26-Feb-25,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S215469431,26-Feb-25,Andra Pradesh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S217638818,27-Feb-25,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S215630274,27-Feb-25,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S215658476,27-Feb-25,Sri Lanka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S215792456,28-Feb-25,Kerala,R,,
eBird,Photo,Indian Paradise-Flycatcher, S215956003,1-Mar-25,Maharashtra,I,,2
eBird,Photo,Indian Paradise-Flycatcher,S216159202,1-Mar-25,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S216159204,1-Mar-25,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S216157096,1-Mar-25,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S215941360,1-Mar-25,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S215962277,1-Mar-25,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S215946012,1-Mar-25,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S221141160,2-Mar-25,Jharkhand,R,,
eBird,Photo,Indian Paradise-Flycatcher,S216426323,2-Mar-25,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S216188870,2-Mar-25,Telangana,R,,
eBird,Photo,Indian Paradise-Flycatcher, S216219944,2-Mar-25,Tamil Nadu,W,,
eBird,Photo,Indian Paradise-Flycatcher,S216409432,3-Mar-25,Gujarat,R,,
eBird,Photo,Indian Paradise-Flycatcher,S216377345,3-Mar-25,Madhya Pradesh,R,,
eBird,Photo,Indian Paradise-Flycatcher,S218066008,3-Mar-25,Sri Lanka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S216381441,3-Mar-25,Gujarat,W,,
eBird,Photo,Indian Paradise-Flycatcher,S216380776,3-Mar-25,Sri Lanka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S216549923,4-Mar-25,Tamil Nadu,R,,
eBird,Photo,Indian Paradise-Flycatcher,S216528931,4-Mar-25,Tamil Nadu,W,,
eBird,Photo,Indian Paradise-Flycatcher,S216834563,6-Mar-25,Maharashtra,I,F,1
eBird,Photo,Indian Paradise-Flycatcher,S217057653,6-Mar-25,Goa,R,,
eBird,Photo,Indian Paradise-Flycatcher,S217035659,6-Mar-25,Odisha,W,,
eBird,Photo,Indian Paradise-Flycatcher,S216834563,6-Mar-25,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S217011287,7-Mar-25,Maharashtra,R,,
eBird,Photo,Indian Paradise-Flycatcher,S216968007,7-Mar-25,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S217487464,8-Mar-25,Maharashtra,I,,1
eBird,Photo,Indian Paradise-Flycatcher,S222213354,8-Mar-25,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S217152790,8-Mar-25,Kerala,R,,
eBird,Photo,Indian Paradise-Flycatcher,S217623931,8-Mar-25,Kerala,R,,
eBird,Photo,Indian Paradise-Flycatcher,S217168966,8-Mar-25,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S217380650,8-Mar-25,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S217143458,8-Mar-25,Gujarat,W,,
eBird,Photo,Indian Paradise-Flycatcher,S217623931,8-Mar-25,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S217729513,9-Mar-25,Telangana,I,,1
eBird,Photo,Indian Paradise-Flycatcher,S217408420,9-Mar-25,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S217360190,9-Mar-25,Maharashtra,R,,
eBird,Photo,Indian Paradise-Flycatcher,S218244645,9-Mar-25,Sri Lanka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S217729513,9-Mar-25,Telangana,W,,
eBird,Photo,Indian Paradise-Flycatcher,S217428363,9-Mar-25,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S217424358,9-Mar-25,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S217625488,10-Mar-25,Tamil Nadu,R,,
eBird,Photo,Indian Paradise-Flycatcher,S217721505,10-Mar-25,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S217659071,10-Mar-25,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S217693882,10-Mar-25,Madhya Pradesh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S217627217,10-Mar-25,Madhya Pradesh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S217629571,10-Mar-25,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S220229547,11-Mar-25,Goa,R,,
eBird,Photo,Indian Paradise-Flycatcher,S217832922,11-Mar-25,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S217835946,11-Mar-25,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S218001166,11-Mar-25,Gujarat,W,,
eBird,Photo,Indian Paradise-Flycatcher,S217998058,12-Mar-25,Sri Lanka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S218407620,14-Mar-25,Telangana,R,,
eBird,Photo,Indian Paradise-Flycatcher,S218370492,14-Mar-25,Tamil Nadu,R,,
eBird,Photo,Indian Paradise-Flycatcher,S218407620,14-Mar-25,Telangana,W,,
eBird,Photo,Indian Paradise-Flycatcher,S248067949,14-Mar-25,Sri Lanka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S218556976,15-Mar-25,Tamil Nadu,I,,3
eBird,Photo,Indian Paradise-Flycatcher,S218555311,15-Mar-25,Madhya Pradesh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S218558193,15-Mar-25,Sri Lanka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S222280855,16-Mar-25,Kerala,I,F,1
eBird,Photo,Indian Paradise-Flycatcher,S218803526,16-Mar-25,Maharashtra,I,,4
eBird,Photo,Indian Paradise-Flycatcher,S218794073,16-Mar-25,Maharashtra,I,,1
eBird,Photo,Indian Paradise-Flycatcher,S218794073,16-Mar-25,Maharashtra,I,F,1
eBird,Photo,Indian Paradise-Flycatcher,S218778445,16-Mar-25,Kerala,I,,1
eBird,Photo,Indian Paradise-Flycatcher,S219007203,16-Mar-25,Tamil Nadu,R,,
eBird,Photo,Indian Paradise-Flycatcher,S218810068,16-Mar-25,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher, S218777488,16-Mar-25,Maharashtra,R,,
eBird,Photo,Indian Paradise-Flycatcher,S219164478,16-Mar-25,Telangana,W,,
eBird,Photo,Indian Paradise-Flycatcher,S218797413,16-Mar-25,Delhi,W,,
eBird,Photo,Indian Paradise-Flycatcher,S219013583,16-Mar-25,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S218809635,16-Mar-25,Telangana,W,,
eBird,Photo,Indian Paradise-Flycatcher,S218794073,16-Mar-25,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S218776276,16-Mar-25,Bihar,W,,
eBird,Photo,Indian Paradise-Flycatcher,S218775587,16-Mar-25,Madhya Pradesh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S218780526,16-Mar-25,West Bengal,W,,
eBird,Photo,Indian Paradise-Flycatcher,S218777716,16-Mar-25,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S219003050,17-Mar-25,Kerala,R,,
eBird,Photo,Indian Paradise-Flycatcher,S219163634,18-Mar-25,Maharashtra,R,,
eBird,Photo,Indian Paradise-Flycatcher,S219160074,18-Mar-25,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S219162196,18-Mar-25,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S219163637,18-Mar-25,Madhya Pradesh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S219339710,19-Mar-25,Tamil Nadu,R,,
eBird,Photo,Indian Paradise-Flycatcher,S219345343,19-Mar-25,Sri Lanka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S220607294,19-Mar-25,Tamil Nadu,W,,
eBird,Photo,Indian Paradise-Flycatcher,S219532016,20-Mar-25,Maharashtra,I,,3
eBird,Photo,Indian Paradise-Flycatcher,S219531137,20-Mar-25,Bihar,R,,
eBird,Photo,Indian Paradise-Flycatcher,S219562076,20-Mar-25,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S219523351,20-Mar-25,Rajasthan,W,,
eBird,Photo,Indian Paradise-Flycatcher,S219531137,20-Mar-25,Bihar,W,,
eBird,Photo,Indian Paradise-Flycatcher,S219523351,20-Mar-25,Rajasthan,W,,
eBird,Photo,Indian Paradise-Flycatcher,S219743193,21-Mar-25,Madhya Pradesh,I,,4
eBird,Photo,Indian Paradise-Flycatcher,S219730396,21-Mar-25,West Bengal,W,,
eBird,Photo,Indian Paradise-Flycatcher,S219723477,21-Mar-25,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S219730301,21-Mar-25,West Bengal,W,,
eBird,Photo,Indian Paradise-Flycatcher,S219775909,21-Mar-25,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S219732521,21-Mar-25,Telangana,W,,
eBird,Photo,Indian Paradise-Flycatcher,S219774951,21-Mar-25,Sri Lanka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S219953386,22-Mar-25,Telangana,R,,
eBird,Photo,Indian Paradise-Flycatcher,S220201815,22-Mar-25,West Bengal,R,,
eBird,Photo,Indian Paradise-Flycatcher,S219890681,22-Mar-25,Telangana,R,,
eBird,Photo,Indian Paradise-Flycatcher,S219899496,22-Mar-25,Tamil Nadu,R,,
eBird,Photo,Indian Paradise-Flycatcher,S219953386,22-Mar-25,Telangana,W,,
eBird,Photo,Indian Paradise-Flycatcher,S224167252,22-Mar-25,Andra Pradesh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S219884750,22-Mar-25,Uttarakhand,W,,
eBird,Photo,Indian Paradise-Flycatcher,S226876015,22-Mar-25,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S219890681,22-Mar-25,Telangana,W,,
eBird,Photo,Indian Paradise-Flycatcher,S220225084,23-Mar-25,Telangana,R,,
eBird,Photo,Indian Paradise-Flycatcher,S220140969,23-Mar-25,Telangana,R,,
eBird,Photo,Indian Paradise-Flycatcher,S220168012,23-Mar-25,Kerala,R,,
eBird,Photo,Indian Paradise-Flycatcher,S220157746,23-Mar-25,Kerala,R,,
eBird,Photo,Indian Paradise-Flycatcher,S220281644,23-Mar-25,Haryana,W,,
eBird,Photo,Indian Paradise-Flycatcher,S220281245,23-Mar-25,Rajasthan,W,,
eBird,Photo,Indian Paradise-Flycatcher,S220140329,23-Mar-25,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S220143225,23-Mar-25,Delhi,W,,
eBird,Photo,Indian Paradise-Flycatcher,S220486977,24-Mar-25,Haryana,I,,2
eBird,Photo,Indian Paradise-Flycatcher,S220468776,24-Mar-25,Kerala,R,,
eBird,Photo,Indian Paradise-Flycatcher,S220834839,25-Mar-25,Sri Lanka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S220732640,25-Mar-25,Odisha,W,,
eBird,Photo,Indian Paradise-Flycatcher,S228396201,26-Mar-25,Uttarakhand,W,,
eBird,Photo,Indian Paradise-Flycatcher,S228396201,26-Mar-25,Uttarakhand,W,,
eBird,Photo,Indian Paradise-Flycatcher,S220819259,26-Mar-25,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S220927431,26-Mar-25,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S221016576,26-Mar-25,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S222239671,26-Mar-25,Sri Lanka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S221086341,27-Mar-25,Uttar Pradesh,I,,2
eBird,Photo,Indian Paradise-Flycatcher,S221020724,27-Mar-25,Madhya Pradesh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S222240941,27-Mar-25,Sri Lanka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S223252197,28-Mar-25,Odisha,R,,
eBird,Photo,Indian Paradise-Flycatcher,S221291793,28-Mar-25,Kerala,R,,
eBird,Photo,Indian Paradise-Flycatcher,S221473852,29-Mar-25,Haryana,I,,2
eBird,Photo,Indian Paradise-Flycatcher,S221435903,29-Mar-25,Sri Lanka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S221452114,29-Mar-25,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S221444863,29-Mar-25,Haryana,W,,
eBird,Photo,Indian Paradise-Flycatcher,S221571223,29-Mar-25,Bihar,W,,
eBird,Photo,Indian Paradise-Flycatcher,S221452114,29-Mar-25,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S221703073,29-Mar-25,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S221732407,30-Mar-25,Haryana,I,,2
eBird,Photo,Indian Paradise-Flycatcher,S221714094,30-Mar-25,Madhya Pradesh,R,,
eBird,Photo,Indian Paradise-Flycatcher,S221706590,30-Mar-25,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S221768656,30-Mar-25,Telangana,R,,
eBird,Photo,Indian Paradise-Flycatcher,S221716809,30-Mar-25,Madhya Pradesh,R,,
eBird,Photo,Indian Paradise-Flycatcher,S245978600,30-Mar-25,Uttarakhand,W,,
eBird,Photo,Indian Paradise-Flycatcher,S221821271,30-Mar-25,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S221707870,30-Mar-25,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S221820531,30-Mar-25,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S221707870,30-Mar-25,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S222191490,31-Mar-25,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S222060721,31-Mar-25,Madhya Pradesh,R,,
eBird,Photo,Indian Paradise-Flycatcher,S247400113,31-Mar-25,Uttarakhand,W,,
eBird,Photo,Indian Paradise-Flycatcher,S222019738,31-Mar-25,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S222009336,31-Mar-25,Uttar Pradesh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S222000919,31-Mar-25,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S224547718,1-Apr-25,Andra Pradesh,R,,
eBird,Photo,Indian Paradise-Flycatcher,S222247740,1-Apr-25,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S222323408,1-Apr-25,Punjab,W,,
eBird,Photo,Indian Paradise-Flycatcher,S222199084,1-Apr-25,Madhya Pradesh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S222207576,1-Apr-25,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S223012979,2-Apr-25,Chhaisgarh,R,,
eBird,Photo,Indian Paradise-Flycatcher,S222382198,2-Apr-25,Sri Lanka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S222390264,2-Apr-25,West Bengal,W,,
eBird,Photo,Indian Paradise-Flycatcher,S222602710,3-Apr-25,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S222576585,3-Apr-25,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S222626929,3-Apr-25,Uttarakhand,W,,
eBird,Photo,Indian Paradise-Flycatcher,S222789768,3-Apr-25,Uttarakhand,W,,
eBird,Photo,Indian Paradise-Flycatcher,S222589650,3-Apr-25,Chhaisgarh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S222581126,4-Apr-25,Bihar,W,,
eBird,Photo,Indian Paradise-Flycatcher,S224295245,5-Apr-25,Uttarakhand,W,,
eBird,Photo,Indian Paradise-Flycatcher,S223029442,5-Apr-25,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S223013685,5-Apr-25,Odisha,W,,
eBird,Photo,Indian Paradise-Flycatcher,S223290903,6-Apr-25,West Bengal,I,,2
eBird,Photo,Indian Paradise-Flycatcher,S223645015,6-Apr-25,Telangana,I,,1
eBird,Photo,Indian Paradise-Flycatcher,S223608054,6-Apr-25,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S223578026,6-Apr-25,West Bengal,R,,
eBird,Photo,Indian Paradise-Flycatcher,S223298767,6-Apr-25,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S224324703,6-Apr-25,Karnataka,R(D),,
eBird,Photo,Indian Paradise-Flycatcher,S228370560,6-Apr-25,Haryana,W,,
eBird,Photo,Indian Paradise-Flycatcher,S223289811,6-Apr-25,Haryana,W,,
eBird,Photo,Indian Paradise-Flycatcher,S223290393,6-Apr-25,Uttarakhand,W,,
eBird,Photo,Indian Paradise-Flycatcher,S223290903,6-Apr-25,West Bengal,W,,
eBird,Photo,Indian Paradise-Flycatcher,S223290903,6-Apr-25,West Bengal,W,,
eBird,Photo,Indian Paradise-Flycatcher,S224030001,7-Apr-25,Maharashtra,R,,
eBird,Photo,Indian Paradise-Flycatcher,S223596049,7-Apr-25,Madhya Pradesh,R,,
eBird,Photo,Indian Paradise-Flycatcher,S224293332,7-Apr-25,Uttarakhand,W,,
eBird,Photo,Indian Paradise-Flycatcher,S223652791,7-Apr-25,Uttarakhand,W,,
eBird,Photo,Indian Paradise-Flycatcher,S223596049,7-Apr-25,Madhya Pradesh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S223815767,8-Apr-25,Odisha,W,,
eBird,Photo,Indian Paradise-Flycatcher,S223802163,8-Apr-25,Madhya Pradesh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S224012534,9-Apr-25,Madhya Pradesh,R,,
eBird,Photo,Indian Paradise-Flycatcher,S224063138,9-Apr-25,Uttarakhand,W,,
eBird,Photo,Indian Paradise-Flycatcher,S224012534,9-Apr-25,Madhya Pradesh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S224005845,9-Apr-25,Telangana,W,,
